Datetime,PM2.5 (ug/m3),PM10 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2019-11-01 05:00:00,31.89,262.33,91.6,3.6,10.01,0.73,17.9
2019-11-01 06:00:00,40.43,203.82,63.62,4.63,10.04,0.67,18.03
2019-11-01 07:00:00,43.0,274.0,49.09,3.62,9.88,0.63,17.48
2019-11-01 08:00:00,27.69,75.08,48.61,2.83,9.57,0.58,17.19
2019-11-01 09:00:00,31.67,64.31,51.19,3.29,9.76,0.54,17.62
2019-11-01 10:00:00,34.83,64.62,35.3,2.8,9.67,0.49,17.45
2019-11-01 11:00:00,17.81,39.87,23.97,2.28,9.63,0.45,17.97
2019-11-01 12:00:00,15.54,35.62,19.63,2.19,9.33,0.43,18.63
2019-11-01 13:00:00,13.9,43.56,19.02,3.92,9.37,0.4,19.11
2019-11-01 14:00:00,12.75,67.69,19.38,4.94,9.34,0.38,18.38
2019-11-01 15:00:00,12.72,76.15,19.61,4.35,9.12,0.36,17.78
2019-11-01 16:00:00,14.77,77.84,18.59,3.08,9.0,0.35,17.51
